frame,matches,corr_3d2d,inliers,success,pnp_success,pnp_inliers,t_norm,rot_angle,reproj_rmse
338,200,142,120,True,True,120,0.024607741006288358,5.365642672038067,0.7769492724754948
339,200,134,105,True,True,105,0.018827177464178276,5.42656123657288,0.8270499471270464
340,200,138,112,True,True,112,0.019415994948658432,5.242683903742947,0.8351392954181425
341,200,142,118,True,True,118,0.023837768298095995,5.511294359190535,0.876976826562136
342,200,119,111,True,True,111,0.032266341131497026,5.4134723381939365,0.8181349102862665
343,200,109,96,True,True,96,0.034718977825202196,5.154755500872901,0.882169514118682
344,200,114,101,True,True,101,0.03657655357953897,5.387789264799446,0.8942929215716666
345,200,114,92,True,True,92,0.0369725638238707,5.358415312848846,0.8288810272930196
346,200,128,97,True,True,97,0.0422529383209016,5.628592048988417,0.790822117299513
347,200,144,117,True,True,117,0.04344710195207428,5.701679391330392,0.7952449271574247
348,200,159,117,True,True,117,0.05495146836138208,5.708626826346228,0.9672142258249871
349,200,171,142,True,True,142,0.05419135137009618,6.159791859142896,0.8369213172532342
350,200,192,162,True,True,162,0.05194492770190914,6.493166554302469,0.9346231457589705
351,200,197,164,True,True,164,0.05209803132980274,6.780288626747489,0.8831206381524636
352,200,196,151,True,True,151,0.06970053963674812,7.011828847024196,0.9327321651822887
353,200,200,165,True,True,165,0.055088678755407745,6.6763167540810455,0.9683153372463617
354,200,200,172,True,True,172,0.061881367511452005,6.546531049354675,0.9896918779217095
355,200,200,163,True,True,163,0.03866694939966376,6.320137479585405,0.9792463383939102
356,200,196,149,True,True,149,0.030624689946894705,6.076870295343982,0.9383482698349803
357,200,199,157,True,True,157,0.034934108160130206,6.253148319053174,0.9158884598510835
358,200,194,158,True,True,158,0.032652505070488926,6.801713300356869,0.8768989886065005
359,200,181,163,True,True,163,0.03045597344221647,7.156604438069322,0.8925957031253744
360,200,184,168,True,True,168,0.022822166551018548,7.170101170454058,0.8795010201653692
361,200,194,160,True,True,160,0.05091536800432652,6.575223916597694,0.9275988257524661
362,200,198,161,True,True,161,0.03734236754832823,7.8542386793166585,0.8972692971715209
363,200,200,163,True,True,163,0.050380082331082814,9.230255220329672,0.9335824192477125
364,200,196,168,True,True,168,0.05348099456557251,9.731671153672181,0.9055161035852788
365,200,182,141,True,True,141,0.05291228853134358,10.026787518570673,0.8995154606823593
366,200,129,104,True,True,104,0.05430044768191424,8.517030985231335,0.7417941673250715
367,200,113,98,True,True,98,0.050718914358913264,7.425678858360315,0.8521191661051213
368,200,111,105,True,True,105,0.04579019915510411,6.184744831495745,0.8910866293752295
369,200,105,92,True,True,92,0.04695222957590845,5.493071820199496,0.7997332293181884
370,200,119,108,True,True,108,0.04763204297410669,6.282499830888743,0.8154497149342339
371,200,121,111,True,True,111,0.04700203901139257,6.337733925502733,0.8716691713587218
372,200,129,115,True,True,115,0.04816216687875185,6.750234863083178,0.8906230628269614
373,200,146,125,True,True,125,0.039866263911517826,6.320103168467932,0.8255565194032132
374,200,128,106,True,True,106,0.03750803416807749,6.144077327705586,0.8136747680090136
375,200,99,88,True,True,88,0.03619968501279963,5.713575054386581,0.8250300255540841
376,200,115,94,True,True,94,0.022027339504661257,5.8221765700250225,0.8505880447175597
377,200,147,118,True,True,118,0.022697839493781086,6.248728337355088,0.839516145946565
378,200,178,139,True,True,139,0.01573574638912856,6.455492064386033,0.9409940497078498
379,200,192,162,True,True,162,0.010015354447781847,6.434975343683329,0.9284427329044692
380,200,199,147,True,True,147,0.006863907769737405,6.251195069763794,0.9055783483730161
381,200,197,154,True,True,154,0.013130780726076173,6.197164972753212,1.017679867477354
382,200,199,153,True,True,153,0.014446719914781128,6.473970479278182,0.9174217413091087
383,200,195,151,True,True,151,0.020778403407447948,6.734870546542258,0.9865031987328704
384,200,191,150,True,True,150,0.015358088852609003,6.8778055159497065,0.9065656930819112
385,200,182,166,True,True,166,0.018650146793660245,7.086940135793606,0.8884844452275406
386,200,191,176,True,True,176,0.01661532030083322,6.8611974155957505,0.8738386063873951
387,200,179,163,True,True,163,0.02723745031080054,6.423795528409971,0.8227434811770816
388,200,182,163,True,True,163,0.03369243130855661,5.871543968804075,0.843177820840777
389,200,172,158,True,True,158,0.033459459338257905,5.940940021768867,0.8758305019392384
390,200,195,164,True,True,164,0.0455075842952276,6.134378787858445,0.9154712619585024
391,200,199,160,True,True,160,0.057309655534083466,6.123406194978321,0.8517528942355606
392,200,196,175,True,True,175,0.055834910881777035,6.960497639844772,0.947006682961551
393,200,192,157,True,True,157,0.057810008506610625,7.2302268001987295,0.9798929823532019
394,200,188,159,True,True,159,0.05954203425120517,7.522559720202082,0.9453255029358396
395,200,181,146,True,True,146,0.06150973708782197,7.747374267567349,0.884179826230096
396,200,195,173,True,True,173,0.06507303564302909,8.439670643244114,0.9326182654902335
397,200,190,165,True,True,165,0.06840740908656873,8.51232919957429,0.8543683097952594
398,200,187,155,True,True,155,0.06079884371427246,8.775111388155052,0.9238902056119789
399,200,191,164,True,True,164,0.06197359598582334,8.693367567914015,0.9538934922074184
400,200,171,154,True,True,154,0.05738478185059782,8.015944728446103,0.8981917043107016
401,200,174,144,True,True,144,0.050219226729799164,6.832340133842862,0.797164004387057
402,200,166,150,True,True,150,0.04363977021902513,5.928207590841442,0.7970847305053498
403,200,169,139,True,True,139,0.040810586612065054,5.283847823187194,0.9024968251800747
404,200,156,120,True,True,120,0.039003799947564075,5.313674765124442,0.8952986550668395
405,200,153,137,True,True,137,0.038447435965270386,4.993187772834378,0.8880545165698346
406,200,164,149,True,True,149,0.03094421708338477,4.673484265986182,0.9209156459953848
407,200,148,130,True,True,130,0.025123818357683944,5.166936267443127,0.822157442341961
408,200,169,138,True,True,138,0.01945988864120453,6.062214281381019,0.8058992439857117
409,200,159,136,True,True,136,0.014007268749177256,6.372244069800835,0.7862787277188408
410,200,176,157,True,True,157,0.014813069225436728,6.591902837987769,0.8211198497770995
411,200,186,165,True,True,165,0.011376130920781252,6.849596665895226,0.8663973023635494
412,200,189,166,True,True,166,0.008957981167333038,7.376946569025373,0.913209005744621
413,200,168,142,True,True,142,0.007551566321567734,6.78583009809732,0.8537573364032273
414,200,151,135,True,True,135,0.00882668747328865,6.5538130736471345,0.8717943956500407
415,200,149,129,True,True,129,0.014310142815515896,6.379346649067057,0.8655290217703631
416,200,177,151,True,True,151,0.01829683391746146,5.981436925913583,0.8365136211757791
417,200,163,149,True,True,149,0.020560956455072624,5.708042826430312,0.8449262214764169
418,200,175,157,True,True,157,0.029747026610494654,5.356049450639021,0.78977559799216
419,200,168,147,True,True,147,0.030935303716854136,5.345524328044889,0.7947982280573129
420,200,170,157,True,True,157,0.038298185361827684,5.530895993941894,0.7635813061559109
421,200,174,153,True,True,153,0.042443989344577604,5.810735861707294,0.8682415375954774
422,200,179,159,True,True,159,0.04080925601904836,5.851651992494585,0.8868145577169105
423,200,191,156,True,True,156,0.04955390274880571,5.394342417124358,0.8341165425779662
424,200,196,169,True,True,169,0.054495691537114865,5.929771681730985,0.8830540855871877
425,200,194,165,True,True,165,0.05991132016755807,6.189654522758602,0.9282856683205741
426,200,184,162,True,True,162,0.05127079785804888,6.771834134528136,0.9228807685414945
427,200,181,145,True,True,145,0.05376460442227009,6.950161317260142,0.9178844606939826
428,200,185,157,True,True,157,0.050890238453157925,7.1714992397842,0.8915739434388923
429,200,186,157,True,True,157,0.05216296504867667,6.277074229938481,0.8578207200805554
430,200,184,162,True,True,162,0.047702205847599884,5.559925291229076,0.7960135843291118
431,200,176,158,True,True,158,0.03775835889639754,5.408629016309661,0.7652179052937416
432,200,172,146,True,True,146,0.036037346750366184,5.414745545351631,0.7184492618999984
433,200,157,135,True,True,135,0.0332539392199364,6.0044652442042254,0.8132477463569048
434,200,168,146,True,True,146,0.0229975967321318,6.62108012225439,0.7742486325186696
435,200,152,133,True,True,133,0.023719369429627865,6.75307331683757,0.8237140200730992
436,200,180,154,True,True,154,0.01831293181713333,6.683173857238079,0.9129420361188498
437,200,162,137,True,True,137,0.014165601938652383,6.734435579530965,0.9078483440600609
438,200,174,149,True,True,149,0.02175419929397431,7.205716604331361,0.9214732693618833
439,200,158,127,True,True,127,0.03129610082783053,7.684211912058605,0.9799419976211978
440,200,164,135,True,True,135,0.034370069133627015,7.850138359484375,0.9545801915168773
441,200,177,146,True,True,146,0.040943600724632524,8.056860752431653,0.9120940022541745
442,200,184,145,True,True,145,0.03798921000895006,8.31258633209635,0.853813801897205
443,200,188,152,True,True,152,0.040633575828381965,7.874641482279924,0.8998675300242615
444,200,176,157,True,True,157,0.042301032573591,6.892222674030536,0.8944240683449135
445,200,181,161,True,True,161,0.037584614652920414,5.595187837784252,0.9231020594082044
446,200,178,157,True,True,157,0.029956791782171432,3.5777278641890455,0.8701438110013634
447,200,174,157,True,True,157,0.03098618771384056,2.1061440843579695,0.8020470029331325
448,200,166,146,True,True,146,0.03217706393633264,1.2632158506100315,0.7510442581689406
449,200,167,150,True,True,150,0.030042522888271805,0.9149732973097472,0.7690282333532434
450,200,166,159,True,True,159,0.024613675731131567,1.0626068382375649,0.7375889978821365
451,200,169,149,True,True,149,0.026237278824086753,0.9698255033457458,0.6895288749300522
452,200,168,156,True,True,156,0.01611007644074025,1.276916743550923,0.6983288902490364
453,200,168,153,True,True,153,0.018773865953185236,0.6772138729470197,0.7063540424034779
454,200,148,147,True,True,147,0.020619029689869627,0.5294138570599145,0.5946402835684491
455,200,168,162,True,True,162,0.013973084989269295,0.2664050420684587,0.6826811202461927
456,200,184,178,True,True,178,0.00468989438582264,0.08289190902785228,0.3465628677131926
457,200,185,178,True,True,178,0.017381560365771393,0.5138188153041883,0.41684628239286525
458,200,170,164,True,True,164,0.015885339308402732,0.453707597711129,0.5134650034290225
459,200,175,171,True,True,171,0.01644982559971213,0.4693693667957419,0.4079217009316783
460,200,196,190,True,True,190,0.006845759197835442,0.20434827847830603,0.15221584282894976
461,200,196,192,True,True,192,0.01079685747052849,0.35665244673281055,0.38366116977345216
462,200,165,149,True,True,149,0.007573520694373461,0.3946753073415067,0.5964529552696197
463,200,168,157,True,True,157,0.012767074871110314,0.8275278615212251,0.6558735257584118
464,200,174,170,True,True,170,0.01203419202324658,1.0905063495996776,0.7255867761808107
465,200,149,141,True,True,141,0.021016792791930496,1.0592592939496883,0.6838601542462465
466,200,159,149,True,True,149,0.021186107500216194,0.8743256042935057,0.6513199182010561
467,200,175,168,True,True,168,0.026673941955596372,1.2301402733550513,0.7767573315127122
468,200,166,147,True,True,147,0.027895621839529646,1.3830835241492838,0.7936712063167016
469,200,154,143,True,True,143,0.028643630231926478,1.3893938349592148,0.7703851415777756
470,200,181,165,True,True,165,0.03599174626771828,1.406936990352717,0.744793225677991
471,200,185,173,True,True,173,0.03386010287414262,1.8656883092184626,0.8000022584936347
472,200,184,166,True,True,166,0.03501037933799995,2.2754347785084876,0.7528093197398795
473,200,192,167,True,True,167,0.04831704591962224,2.4935244249288067,0.8074291844631286
474,200,200,165,True,True,165,0.05183274388724669,3.2584351435085113,0.8407209507087006
475,200,187,157,True,True,157,0.04954538583060399,3.4316324269800553,0.9942429990091413
476,200,184,152,True,True,152,0.049846191132656946,3.9899792317116036,0.8371479674834764
477,200,174,152,True,True,152,0.05381697825279429,4.0783016415982996,0.9173071330618056
478,200,182,163,True,True,163,0.04750275608204793,4.13878904718287,0.7931995272181211
479,200,187,163,True,True,163,0.04908364037832595,4.1368002039943255,0.9156371423007579
480,200,197,171,True,True,171,0.04866511255625281,4.183098546642942,0.8031082730591715
481,200,189,160,True,True,160,0.0511599763162304,4.355056177460674,0.9349019635254345
482,200,190,156,True,True,156,0.052338443001515404,4.154129301206961,0.8979541678509905
483,200,193,158,True,True,158,0.053015796038571254,4.09192581113977,0.9744161737657406
484,200,188,145,True,True,145,0.05241603756023696,4.321384238135383,0.8778186264889302
485,200,186,157,True,True,157,0.05640120716343694,3.6931568229596743,0.9875412055958408
486,200,172,137,True,True,137,0.05114920081926555,3.3805379783694,0.9386675123304443
487,200,176,139,True,True,139,0.05560292124092762,2.8240339377804387,1.0110691038864463
488,200,178,129,True,True,129,0.05337959876174691,2.968059534434301,0.842638362253962
489,200,181,151,True,True,151,0.04818933564884608,2.4213905439464303,0.9943274584741388
490,200,173,137,True,True,137,0.0596472255115609,1.6566652180047439,0.9118755828628952
491,200,172,151,True,True,151,0.04798632928010048,1.8225329415211398,0.9136255620206658
492,200,173,127,True,True,127,0.042086653021299957,2.5030752021197036,1.0322797830472312
493,200,174,152,True,True,152,0.04845952351143725,2.4782592568704493,0.94962493454272
494,200,186,143,True,True,143,0.04802487400896525,2.801132263780897,0.9303377894804166
495,200,188,142,True,True,142,0.05276743404173293,2.654493006104544,0.9274542185884213
496,200,175,138,True,True,138,0.048430779666716335,3.1329674939349337,0.989188954759753
497,200,160,138,True,True,138,0.054767832365483965,3.1680560045848725,0.9997673428125115
498,200,149,128,True,True,128,0.048613859999147004,3.1954507083632584,0.9915072689686539
499,200,152,123,True,True,123,0.046162649765623676,3.1862045856557875,0.9233849672568464
500,200,147,121,True,True,121,0.04617765512928793,3.568693476395625,0.935109984649576
501,200,159,121,True,True,121,0.04491593268146643,4.009771306147643,0.8878141302621784
502,200,165,117,True,True,117,0.049800676036628196,3.838502935018789,0.9659592927316061
503,200,176,113,True,True,113,0.0474486758349503,3.4578823808275523,1.008835582291549
504,200,178,120,True,True,120,0.047989917162382906,3.4358736429107726,0.9455285051933047
505,200,177,126,True,True,126,0.042930766378469085,3.09339083901619,0.9723574032821731
506,200,183,153,True,True,153,0.0501094516440616,2.8321253827875665,0.8533951589059102
507,200,195,164,True,True,164,0.051456122009910045,2.3974946357760736,0.8748384911909358
508,200,193,167,True,True,167,0.050354251715205765,1.7936431310643237,0.8516881298317871
509,200,197,167,True,True,167,0.055209954331958286,2.0029268887491125,0.9132253980562294
510,200,196,154,True,True,154,0.055380628432477506,2.411536079518119,0.9334806962917823
511,200,185,138,True,True,138,0.04621250949899498,2.4422879657164698,0.9243379113478817
512,200,185,152,True,True,152,0.04710318520878328,2.8693248740980923,0.8790658502093588
513,200,176,133,True,True,133,0.04670264041770332,3.079914962852431,0.9485666353527976
